"","...1","locality","stateProvince","occurrenceStatus","individualCount","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","elevation","eventDate","year","basisOfRecord","institutionCode","collectionCode","issue","class","ID","bio_01","bio_02","bio_03","bio_04","bio_05","bio_06","bio_07","bio_08","bio_09","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"111",244,"58 Carrera 20, Doradal, Antioquia, CO (5.897, -74.738) Hotel YAHAYA","Antioquia","PRESENT",1,5.897071,-74.73751,NA,NA,"2024-04-05",2024,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",111,27.0499992370605,9,0.784999966621399,63.7000007629395,33.6500015258789,22.25,11.3999996185303,26.4500007629395,26.8500003814697,27.8500003814697,26.1499996185303,2680.80004882812,375.600006103516,98.1999969482422,39.2000007629395,982.400024414062,381.299987792969,503.899993896484,835.799987792969
"112",245,"Finca La Cristalina --Reserva Natural Margay","Antioquia","PRESENT",4,6.027289,-75.14133,NA,NA,"2024-12-03",2024,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",112,21.9500007629395,8.39999961853027,0.791999995708466,32.9000015258789,27.75,17.1499996185303,10.6000003814697,21.75,21.6499996185303,22.3500003814697,21.5499992370605,3623.19995117188,425,159.800003051758,29.2000007629395,1159.59997558594,565.799987792969,812.5,987.599975585938
"113",250,"Serranía de Las Quinchas--La Cristalina","Boyacá","PRESENT",4,5.830091,-74.31968,NA,NA,"2024-07-25",2024,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",113,26.1499996185303,8.80000019073486,0.811999976634979,51.5999984741211,31.8500003814697,21.0499992370605,10.8000001907349,25.6499996185303,25.9500007629395,26.75,25.4500007629395,2695.89990234375,373.200012207031,105.699996948242,40,929.700012207031,412.799987792969,454.200012207031,825.700012207031
"114",262,"Finca La Cristalina (Vda. Km40) - Tierralta","Córdoba","PRESENT",1,7.96369,-76.15587,NA,NA,"2024-11-19",2024,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",114,25.6499996185303,7.19999980926514,0.796999990940094,27.5,30.6499996185303,21.6499996185303,9,25.75,25.9500007629395,26.0499992370605,25.3500003814697,2159.69995117188,292.5,53.2999992370605,45.7000007629395,781.099975585938,185.399993896484,329.5,632.400024414062
"115",278,"Sendero Cerro Pinturas, Vereda Cerro Azul, San José Del Guaviare, Guaviare, CO","Guaviare","PRESENT",1,2.52222,-72.871864,NA,NA,"2024-09-27",2024,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",115,25.0499992370605,6.90000009536743,0.705000042915344,84.1999969482422,31.0499992370605,21.25,9.80000019073486,24.0499992370605,26.0499992370605,26.25,23.9500007629395,2787.89990234375,375.799987792969,46.5,43.5999984741211,1073.80004882812,269.700012207031,331.799987792969,966.099975585938
"116",279,"La Uribe, Meta, CO (3.253, -74.265)","Meta","PRESENT",8,3.252662,-74.26524,NA,NA,"2024-02-11",2024,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",116,22.8500003814697,8.10000038146973,0.71399998664856,84.3000030517578,29.25,17.9500007629395,11.3000001907349,22.5499992370605,23.75,23.9500007629395,21.75,2401.10009765625,313.399993896484,51.7000007629395,42.9000015258789,908.700012207031,235.100006103516,315.100006103516,737
"117",280,"Sendero Chiconal, Florían, Santander, CO (5.762, -73.96)","Santander","PRESENT",1,5.762372,-73.95963,NA,NA,"2024-12-15",2024,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",117,22.3500003814697,7.90000009536743,0.844999969005585,28.7000007629395,26.75,17.4500007629395,9.30000019073486,22.6499996185303,22.0499992370605,22.75,22.0499992370605,2675.30004882812,357.799987792969,124,36.0999984741211,881.200012207031,446.399993896484,847.799987792969,583.400024414062
"118",286,"Popayán, Cauca, CO (2.441, -76.595)","Cauca","PRESENT",1,2.440538,-76.59472,NA,NA,"2024-06-30",2024,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",118,18.25,7.40000009536743,0.844999969005585,18,22.9500007629395,14.25,8.69999980926514,18.0499992370605,18.3500003814697,18.4500007629395,18.0499992370605,2278.19995117188,336.200012207031,61.2000007629395,45.5,905.200012207031,218.800003051758,248.199996948242,818.700012207031
"119",289,"El Pangán ProAves reserve","Nariño","PRESENT",1,1.349996,-78.09442,NA,NA,"2024-08-15",2024,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",119,21.6499996185303,4.09999990463257,0.827999949455261,30.2999992370605,24.25,19.25,5,22.0499992370605,21.3500003814697,22.0499992370605,21.3500003814697,6553.5,1084.59997558594,509.399993896484,19.7000007629395,3004.89990234375,1820.40002441406,3004.89990234375,1820.40002441406
"120",296,"Hacienda Charascal,Fogón De Palo","Caldas","PRESENT",2,5.133336,-75.499954,NA,NA,"2023-06-08",2023,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",120,18.25,8.5,0.868000030517578,23.3999996185303,22.9500007629395,13.1499996185303,9.80000019073486,18.0499992370605,17.9500007629395,18.5499992370605,17.9500007629395,2778.30004882812,339,142.699996948242,30.8999996185303,894.900024414062,493.5,713,524.799987792969
"121",297,"Finca La Esperanza, Guaviare, CO (2.483, -72.64)","Guaviare","PRESENT",3,2.483061,-72.63954,NA,NA,"2024-05-11",2024,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",121,24.4500007629395,7.09999990463257,0.726000010967255,78.1999969482422,30.5499992370605,20.75,9.80000019073486,23.5499992370605,25.4500007629395,25.5499992370605,23.4500007629395,3336.89990234375,441,62.4000015258789,42.0999984741211,1267.40002441406,340.5,409.100006103516,1142.40002441406
"122",301,"11-68 Carrera 2, Gaira, Magdalena, CO (11,202, -74,227)Mundo Marino","Magdalena","PRESENT",1,11.201847,-74.22692,NA,NA,"2024-08-18",2024,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",122,26.75,1.70000004768372,0.524999976158142,49.7999992370605,28.4500007629395,25.1499996185303,3.29999995231628,26.8500003814697,26.0499992370605,27.3500003814697,26.0499992370605,1140.69995117188,220.5,5.19999980926514,71.6999969482422,536.400024414062,21,349.899993896484,21
"123",304,"Hotel Refugio del Agua , Caracolí","Antioquia","PRESENT",1,6.25865,-74.70643,NA,NA,"2024-12-08",2024,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",123,27.0499992370605,8.5,0.800999999046326,61.7999992370605,33.0499992370605,22.4500007629395,10.6000003814697,27.0499992370605,26.9500007629395,27.8500003814697,26.1499996185303,3271.10009765625,410.600006103516,98.1999969482422,37,1127.69995117188,379.600006103516,874,813.900024414062
"124",314,"965 Calle 68, Manizales, Caldas, CO (5.059, -75.471)","Caldas","PRESENT",1,5.058778,-75.47136,NA,NA,"2023-10-28",2023,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",124,15.75,8.30000019073486,0.879000008106232,22.1000003814697,20.25,10.8500003814697,9.39999961853027,15.75,15.5500001907349,16.0499992370605,15.5500001907349,2655.60009765625,349,99.5999984741211,38.2999992370605,904.299987792969,375.899993896484,857.5,403.899993896484
"125",316,"Salambrina, San Luis CO-Antioquia 5.94400, -74.98029","Antioquia","PRESENT",1,5.943998,-74.98029,NA,NA,"2024-12-25",2024,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",125,20.1499996185303,8.5,0.777999997138977,43.9000015258789,26.25,15.3500003814697,10.8999996185303,19.8500003814697,19.75,20.75,19.5499992370605,3871.60009765625,500.700012207031,176.899993896484,32.9000015258789,1331.40002441406,631.599975585938,745.099975585938,852.599975585938
"126",318,"Valle de San Salvador","La Guajira","PRESENT",15,11.12055,-73.54341,NA,NA,"2023-05-26",2023,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",126,20.1499996185303,4.80000019073486,0.715000033378601,57.4000015258789,23.0499992370605,16.3500003814697,6.69999980926514,20.25,19.3500003814697,20.75,19.3500003814697,3344,545.299987792969,44.0999984741211,57.2000007629395,1426.80004882812,196.800003051758,896.5,196.800003051758
"127",322,"Cancha Humedal Los Colores","Huila","PRESENT",1,2.947743,-75.25711,NA,NA,"2019-09-11",2019,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",127,26.9500007629395,8.69999980926514,0.768999993801117,58.7999992370605,32.8499984741211,21.5499992370605,11.3000001907349,26.25,27.1499996185303,27.5499992370605,26.25,1482.30004882812,222.800003051758,35.7000007629395,47.7999992370605,578.400024414062,142.5,150.100006103516,578.400024414062
"128",330,"Parque Principal San Francisco","Cundinamarca","PRESENT",1,4.974848,-74.2894,NA,NA,"2024-09-22",2024,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",128,19.4500007629395,6.90000009536743,0.78600001335144,36.2999992370605,24.1499996185303,15.3500003814697,8.80000019073486,19.0499992370605,19.8500003814697,19.8500003814697,18.9500007629395,1764.69995117188,233.199996948242,61.5,39,603.400024414062,217.399993896484,217.399993896484,494.899993896484
"129",331,"Vereda La Palma","Risaralda","PRESENT",1,4.911683,-75.83225,NA,NA,"2018-07-16",2018,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",129,20.9500007629395,6.5,0.888000011444092,15,24.4500007629395,17.1499996185303,7.30000019073486,21.1499996185303,20.9500007629395,21.1499996185303,20.75,2534.30004882812,293.200012207031,132.899993896484,27.3999996185303,785.700012207031,455,785.700012207031,638.599975585938
"130",339,"Parque ecológico las Salinas 253637, Nimaima CO-Cundinamarca 5.14478, -74.39191","Cundinamarca","PRESENT",1,5.14478,-74.391914,NA,NA,"2023-10-14",2023,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",130,23.75,6.40000009536743,0.843000054359436,23.2000007629395,27.3500003814697,19.75,7.59999990463257,23.9500007629395,23.8500003814697,23.9500007629395,23.4500007629395,1856.40002441406,252.5,61.9000015258789,41,635.099975585938,237.199996948242,553.299987792969,611.799987792969
"131",341,"Guacharos Cave Vereda San Antonio Popayán-La Plata, Cauca, CO","Cauca","PRESENT",12,2.30694,-76.25271,NA,NA,"2024-01-23",2024,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",131,12.1499996185303,6.5,0.792999982833862,58.7000007629395,16.0499992370605,7.84999990463257,8.19999980926514,12.5500001907349,11.3500003814697,12.6499996185303,11.25,2369.39990234375,291.100006103516,86.1999969482422,33.5,800,336.799987792969,674.299987792969,355.5
"132",354,"San Pedro Arriba, Antioquia, CO (5,639, -75,918)","Antioquia","PRESENT",2,5.638581,-75.91784,NA,NA,"2021-03-17",2021,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",132,16.9500007629395,7.30000019073486,0.870999991893768,22.3999996185303,21.0499992370605,12.6499996185303,8.39999961853027,17.0499992370605,16.9500007629395,17.1499996185303,16.6499996185303,2784.89990234375,323.299987792969,131,24.2999992370605,843.299987792969,458.799987792969,634.599975585938,746.400024414062
"133",364,"La Uribe, Meta, CO (3.262, -74.241)","Meta","PRESENT",1,3.261731,-74.24085,NA,NA,"2023-09-21",2023,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",133,22.4500007629395,8.10000038146973,0.71399998664856,84.3000030517578,28.8500003814697,17.5499992370605,11.3000001907349,22.1499996185303,23.3500003814697,23.5499992370605,21.3500003814697,2614.89990234375,345.5,53.4000015258789,43.7000007629395,998.099975585938,246.699996948242,335.100006103516,809.099975585938
"134",365,"Casa, Cauca, CO (2,586, -76,557)","Cauca","PRESENT",1,2.586013,-76.55747,NA,NA,"2024-05-30",2024,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",134,17.9500007629395,7.59999990463257,0.830000042915344,24.2999992370605,23.1499996185303,13.9499998092651,9.19999980926514,17.6499996185303,18.1499996185303,18.25,17.6499996185303,2549.19995117188,364.299987792969,65.0999984741211,45.2999992370605,995.099975585938,236.800003051758,271.299987792969,895.099975585938
"135",370,"Reserva Natural Túnel del Dragón Verde","Cauca","PRESENT",1,1.359724,-76.476166,NA,NA,"2024-06-12",2024,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",135,20.4500007629395,7.59999990463257,0.774999976158142,66.9000015258789,24.75,14.9499998092651,9.80000019073486,19.6499996185303,20.9500007629395,20.9500007629395,19.3500003814697,4402.60009765625,511,275.700012207031,21.7000007629395,1451.30004882812,871.200012207031,891.099975585938,1416.09997558594
"136",381,"Mi Jardín, Casa Piedra Azul.","Antioquia","PRESENT",1,5.607703,-75.618065,NA,NA,"2024-10-23",2024,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",136,19.25,9,0.839999973773956,20.1000003814697,24.3500003814697,13.6499996185303,10.6999998092651,19.3500003814697,19.3500003814697,19.5499992370605,19.0499992370605,2848.10009765625,357.600006103516,128.399993896484,27.8999996185303,888.599975585938,457.399993896484,650.900024414062,872.099975585938
"137",383,"Centro Guayabetal","Cundinamarca","PRESENT",1,4.215454,-73.81524,NA,NA,"2019-08-06",2019,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",137,22.1499996185303,7.30000019073486,0.864000022411346,37.5,26.5499992370605,18.0499992370605,8.5,22.0499992370605,22.1499996185303,22.4500007629395,21.5499992370605,3219.69995117188,442,80.8000030517578,39.2999992370605,1201.80004882812,391.299987792969,751.599975585938,912.400024414062
"138",389,"Alcazares","Risaralda","PRESENT",1,4.811368,-75.733246,NA,NA,"2024-06-13",2024,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",138,19.8500003814697,6.69999980926514,0.892000019550323,16.7000007629395,23.25,15.75,7.5,19.75,19.6499996185303,20.0499992370605,19.6499996185303,3104.30004882812,385,152.199996948242,31.2999992370605,1005.5,533.599975585938,972.400024414062,739.900024414062
"139",394,"Yacopi","Cundinamarca","PRESENT",NA,5.43681,-74.397224,NA,NA,"2024-11-27",2024,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",139,20.6499996185303,7.69999980926514,0.831999957561493,28.8999996185303,25.25,16.0499992370605,9.19999980926514,20.8500003814697,20.9500007629395,20.9500007629395,20.25,2825.5,363.899993896484,126.300003051758,35.0999984741211,935.400024414062,484.799987792969,548.799987792969,852.799987792969
"140",396,"Rio claro oilbird cave and approach","Antioquia","PRESENT",100,5.88734,-74.8499,NA,NA,"2024-03-11",2024,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",140,25.9500007629395,8.69999980926514,0.787000000476837,56.7000007629395,32.4500007629395,21.3500003814697,11.1000003814697,25.4500007629395,25.75,26.6499996185303,25.1499996185303,3183,436.200012207031,128.600006103516,37.2000007629395,1156.69995117188,481.899993896484,597.299987792969,1004.29998779297
"141",400,"Hotel Campestre Los Colores","Antioquia","PRESENT",1,5.933604,-74.81145,NA,NA,"2024-10-22",2024,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",141,25.8500003814697,8.69999980926514,0.800000011920929,54,32.1500015258789,21.25,10.8999996185303,25.3500003814697,25.6499996185303,26.5499992370605,25.0499992370605,3182.19995117188,434.200012207031,123.300003051758,37.2999992370605,1154.5,463.100006103516,622,985.599975585938
"142",419,"Parque del Acueducto--Colonial San Antonio","Valle del Cauca","PRESENT",1,3.447293,-76.543724,NA,NA,"2024-04-03",2024,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",142,21.6499996185303,7.19999980926514,0.860000014305115,23.6000003814697,25.5499992370605,17.1499996185303,8.39999961853027,21.25,21.75,21.8500003814697,21.25,1307.90002441406,182.100006103516,38.7999992370605,42.7999992370605,467.600006103516,145.100006103516,366.399993896484,467.600006103516
"143",421,"Fosca","Cundinamarca","PRESENT",10,4.334001,-73.98637,NA,NA,"2024-03-03",2024,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",143,12.9499998092651,7.19999980926514,0.877000033855438,40.7000007629395,17.25,9.05000019073486,8.19999980926514,13.0500001907349,13.0500001907349,13.3500003814697,12.3500003814697,2377.19995117188,319.700012207031,69.3000030517578,35.7999992370605,859.700012207031,300,561.400024414062,681.400024414062
"144",426,"Cañón Quebrada Negra , CO (4,298, -73,579)","Meta","PRESENT",100,4.297669,-73.578964,NA,NA,"2019-08-24",2019,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",144,23.1499996185303,7.80000019073486,0.784999966621399,61.0999984741211,28.5499992370605,18.6499996185303,9.89999961853027,22.3500003814697,23.5499992370605,23.8500003814697,22.25,5213.89990234375,748.599975585938,91.0999984741211,46.9000015258789,2040.69995117188,465.600006103516,519.799987792969,1768.40002441406
"145",430,"RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve)","Antioquia","PRESENT",1,5.540212,-75.79662,NA,NA,"2023-10-27",2023,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",145,9.55000019073486,8.10000038146973,0.868000030517578,20.8999996185303,13.9499998092651,4.65000009536743,9.30000019073486,9.25,9.64999961853027,9.85000038146973,9.25,3052.60009765625,361.100006103516,139.300003051758,26.6000003814697,941,502.899993896484,716.5,941
"146",434,"Reserva Natural Charco Del Indio, Villahermosa","Tolima","PRESENT",1,5.027823,-75.11357,NA,NA,"2020-06-14",2020,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",146,17.25,8.80000019073486,0.819999992847443,25.6000003814697,22.8500003814697,12.1499996185303,10.6999998092651,17.4500007629395,17.25,17.4500007629395,16.8500003814697,2763.5,327.799987792969,120.699996948242,31.2000007629395,915.799987792969,449.399993896484,915.799987792969,628.099975585938
"147",437,"Eco Hotel Los Lagos","Risaralda","PRESENT",1,4.929857,-75.74563,NA,NA,"2024-08-13",2024,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",147,18.1499996185303,6.69999980926514,0.889000058174133,18.6000003814697,21.5499992370605,14.0500001907349,7.5,18.3500003814697,18.0499992370605,18.3500003814697,17.9500007629395,3299,393.700012207031,183.5,29.2999992370605,1030.90002441406,618.400024414062,1030.90002441406,619.200012207031
"148",439,"Icononzo, Puente Natural","Cundinamarca","PRESENT",2,4.187473,-74.50025,NA,NA,"2019-12-29",2019,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",148,23.4500007629395,5.80000019073486,0.819999992847443,40,26.4500007629395,19.3500003814697,7.09999990463257,23.5499992370605,22.8500003814697,23.8500003814697,22.8500003814697,1590.5,244.899993896484,12.3999996185303,59.5,635.700012207031,66.3000030517578,504.799987792969,66.3000030517578
"149",440,"Manizales, Parque Fundadores","Caldas","PRESENT",1,5.068065,-75.51136,NA,NA,"2019-06-08",2019,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",149,16.0499992370605,8.19999980926514,0.879000008106232,24.2999992370605,20.5499992370605,11.25,9.30000019073486,16.0499992370605,15.8500003814697,16.3500003814697,15.75,2804.69995117188,361.100006103516,121.300003051758,35.7000007629395,930.900024414062,435.899993896484,895.5,462
"150",441,"Sendero Puerto Quinchana","Huila","PRESENT",2,1.920964,-76.42135,NA,NA,"2024-06-09",2024,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",150,16.75,7,0.777999997138977,67.0999984741211,20.9500007629395,11.9499998092651,9,17.25,15.8500003814697,17.3500003814697,15.75,1405.80004882812,164.5,73.1999969482422,22.7999992370605,438.600006103516,246.899993896484,402.200012207031,283
"151",447,"Reserva Natural El Refugio","Valle del Cauca","PRESENT",2,3.535986,-76.61609,NA,NA,"2024-06-18",2024,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",151,16.0499992370605,6.5,0.897999942302704,24,19.3500003814697,12.1499996185303,7.19999980926514,15.6499996185303,16.1499996185303,16.3500003814697,15.6499996185303,1526.59997558594,185.899993896484,70.1999969482422,31.7000007629395,505.5,242.600006103516,434.600006103516,505.5
"152",449,"Finca El Recreo - (4,292, -73,57)","Meta","PRESENT",1,4.292038,-73.57043,NA,NA,"2019-09-30",2019,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",152,24.0499992370605,7.80000019073486,0.771000027656555,64.3000030517578,29.5499992370605,19.4500007629395,10.1000003814697,23.25,24.5499992370605,24.8500003814697,23.1499996185303,5082.60009765625,730.599975585938,88.0999984741211,47,1989.90002441406,450.600006103516,504.399993896484,1724.19995117188
"153",453,"SFF Otún Quimbaya--Lodge","Risaralda","PRESENT",2,4.72852,-75.57794,NA,NA,"2016-02-03",2016,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",153,17.25,7,0.89300000667572,21.3999996185303,20.9500007629395,13.1499996185303,7.80000019073486,17.25,17.0499992370605,17.5499992370605,17.0499992370605,3138.80004882812,399.899993896484,149.399993896484,32.5999984741211,1056.40002441406,520.599975585938,959.099975585938,520.599975585938
"154",473,"PNN Cueva de los Guacharos","Huila","PRESENT",50,1.615856,-76.10245,NA,NA,"2024-10-12",2024,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",154,15.0500001907349,8.19999980926514,0.791999995708466,64.4000015258789,19.9500007629395,9.64999961853027,10.3000001907349,14.3500003814697,15.5500001907349,15.5500001907349,14.0500001907349,4738.89990234375,517.5,242.300003051758,22.5,1513.40002441406,850.5,1239.19995117188,1447.5
"155",474,"Rio Batá, Santa María, Boyacá, CO (4.859, -73.266)","Boyacá","PRESENT",1,4.858943,-73.26577,NA,NA,"2024-06-03",2024,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",155,22.6499996185303,7.59999990463257,0.758000016212463,70.3000030517578,27.9500007629395,17.9500007629395,10,21.8500003814697,23.25,23.4500007629395,21.6499996185303,4255.7998046875,627,56.2000007629395,53.7000007629395,1822.69995117188,311.600006103516,366.100006103516,1677.5
"156",476,"Finca Manzanares","Valle del Cauca","PRESENT",8,3.454752,-76.664406,NA,NA,"2023-10-04",2023,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",156,15.9499998092651,6.30000019073486,0.892000019550323,23.8999996185303,19.25,12.1499996185303,7.09999990463257,15.5500001907349,15.9499998092651,16.25,15.5500001907349,2156.5,259.899993896484,100.199996948242,31.2999992370605,707.299987792969,347,672.099975585938,707.299987792969
"157",495,"Pauna, Boyacá, CO (5.659, -74.008)","Boyacá","PRESENT",1,5.658897,-74.00822,NA,NA,"2024-12-29",2024,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",157,23.75,8.30000019073486,0.824999988079071,32,28.6499996185303,18.6499996185303,10,23.9500007629395,24.0499992370605,24.1499996185303,23.3500003814697,2261.30004882812,301.600006103516,109.099998474121,36.0999984741211,752.299987792969,380.299987792969,707.900024414062,500.399993896484
